Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Pop_Pct,Series_Complete_5PlusPop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,month,year,day_of_week,YearMonth,is_segmented_outlier,quarter,dayofyear,dayofmonth,weekofyear,season,holidays,holiday_season,vax_announcement,Additional_Doses_Vax_Pct_1_hr_lag
2022-08-03,31,IA,7337855,291700,2872220,4167235,0,232573,247948.0,274181,302190,1327030,5357159,5347566.0,5183249,4885829,1669243,180042,2132715,3043691,700.0,169795,180696.0,193674,201210,301877,5365828,68.9,73.2,77.8,80.1,95.0,62.7,66.8,71.1,73.3,94.2,164309,723610,1089026,508.0,164303,722890,1016318,498.0,164206,722657,892728,481.0,14655,273951,232396,146.0,54.6,58.3,71.4,80.1,482728.0,583425.0,14297.0,95.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,45.0
2022-08-03,31,AR,6854480,257700,2892020,3685860,0,227135,242264.0,268041,295751,1308400,4423901,4416617.0,4296817,4030088,1299777,125042,1892875,2401598,3986.0,146593,156101.0,168025,173887,248105,4477751,67.9,72.2,77.3,79.3,95.0,55.3,59.0,63.3,65.1,81.8,114793,675388,878321,1166.0,114660,675124,828997,1133.0,114208,673888,719640,1080.0,15857,240209,172004,539.0,41.6,44.5,56.8,66.8,334212.0,350368.0,10285.0,562.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,54.6
2022-08-03,31,NJ,24015715,988900,8658940,14359675,0,270381,287012.0,315234,345868,1627590,17969587,17938790.0,17294006,16094653,4208808,581082,6784045,10600131,4173.0,202310,214386.0,227004,231791,285239,18501577,92.0,95.0,95.0,95.0,95.0,76.8,81.5,85.7,86.9,94.6,520347,2348599,3952878,2031.0,520244,2345719,3664177,1890.0,519944,2344929,3169504,1837.0,93813,649386,652114,325.0,49.6,53.1,62.8,69.8,1411278.0,1903750.0,68169.0,148.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,41.6
2022-08-03,31,PA,33691885,1548700,12985320,19137365,0,263177,278352.0,304036,331372,1407720,24259254,24199885.0,23398208,22046584,7131412,792319,9396172,14069228,1519.0,189496,199932.0,211146,216837,297966,24320969,87.1,91.7,95.0,95.0,95.0,70.1,74.1,77.9,79.7,95.0,735004,3214228,5026820,784.0,734897,3208829,4689119,776.0,734358,3206485,4158654,723.0,92305,1097023,1143021,305.0,44.3,46.9,57.5,65.1,1717468.0,2196436.0,62794.0,106.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,49.6
2022-08-03,31,AK,1721465,85800,667420,967445,0,235319,252984.0,282728,312107,1879580,1193878,1190378.0,1143663,1064124,244166,45975,460982,685618,1301.0,163200,174936.0,187832,192929,266592,1208382,71.2,76.1,81.2,83.0,95.0,63.0,67.7,72.3,73.8,87.1,42125,162208,256605,282.0,42121,161820,236115,277.0,41956,161382,203276,265.0,3720,43746,32272,58.0,46.7,49.9,65.6,76.1,93205.0,118869.0,3109.0,66.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,44.3
2022-08-03,31,AZ,16175120,613100,6149720,9411100,0,222225,236170.0,260634,286870,1236030,12824074,12804005.0,12349829,11502180,3768987,375859,5001587,7406190,40170.0,176186,186949.0,198996,203994,288009,12559643,75.0,79.5,83.8,85.0,95.0,62.8,66.7,70.7,72.0,87.9,338238,1663042,2559654,10328.0,337989,1661922,2379014,10252.0,337643,1661143,2049842,10081.0,51389,557943,535113,5410.0,44.7,47.7,59.0,65.2,879144.0,1135785.0,25215.0,3046.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,46.7
2022-08-03,31,US,794231535,31098900,296316360,466484275,0,239220,254345.0,280132,307585,1449540,604235972,602984164.0,582396321,544805374,157196203,18832842,227621032,357149149,625568.0,181994,193100.0,205416,210989,286896,604235972,78.8,83.5,88.2,89.9,95.0,67.2,71.4,75.6,77.1,91.8,17054930,77468499,128326419,178754.0,17049893,77368131,119610842,174953.0,17022337,77282121,104516454,166953.0,2364019,23968315,23916207,70732.0,48.2,51.4,62.6,70.4,45586105.0,60322323.0,1539537.0,41734.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,44.7
2022-08-03,31,SC,11583775,460300,4858040,6233235,0,224984,238533.0,262078,286902,1236230,7864789,7852540.0,7661517,7255235,2499511,232626,3064727,4565082,2346.0,152752,161700.0,173339,179695,266750,7906926,69.0,72.9,77.8,80.0,95.0,58.0,61.5,65.7,67.6,89.0,210236,1065079,1711889,580.0,210185,1064498,1627116,571.0,209557,1062289,1456389,557.0,31461,357108,445447,234.0,42.3,44.8,56.6,65.7,538051.0,702267.0,22900.0,539.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,48.2
2022-08-03,31,RI,2824725,90100,1090100,1641325,0,266644,281112.0,304556,330429,1510180,2332401,2328735.0,2251557,2112572,609777,66281,891466,1372416,2120.0,220171,231752.0,242758,247123,326004,2517743,95.0,95.0,95.0,95.0,95.0,84.3,88.9,91.8,92.5,95.0,61034,297516,534180,558.0,61033,297325,492340,548.0,61004,297180,431910,521.0,6828,86475,100161,160.0,55.7,59.9,71.2,78.8,208046.0,284571.0,5276.0,114.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,42.3
2022-08-03,31,CA,98314885,3751700,35531380,58990405,0,248821,264796.0,292201,321106,1684020,79117100,78859524.0,75768658,70244878,17296511,2321608,29715155,47063905,15676.0,200234,212396.0,225192,229427,296269,79583699,83.7,88.6,93.1,94.1,95.0,73.2,77.8,81.9,82.7,92.0,2096828,9908614,16913338,5224.0,2096167,9883793,15573790,5167.0,2088592,9856626,13364463,4857.0,203050,2710679,2454890,1537.0,55.4,59.4,70.5,78.0,6711653.0,9077141.0,235592.0,667.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,55.7
2022-08-03,31,MO,12699405,434100,4879560,7384945,0,206917,220119.0,242553,266411,1195760,9369450,9352628.0,9086357,8578574,2792306,252464,3395264,5719217,2493.0,152661,162109.0,173546,179963,262920,9346639,67.3,71.4,75.9,78.2,95.0,57.0,60.6,64.7,66.6,86.1,239671,1187391,2071659,986.0,239638,1186506,1959345,923.0,239387,1185975,1749476,668.0,40327,416563,457718,189.0,44.5,47.1,58.4,67.7,628757.0,908760.0,18071.0,131.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,55.4
2022-08-03,31,MT,2180495,106000,896800,1173695,0,204018,216400.0,237631,259524,1056250,1658980,1657313.0,1612024,1528195,553176,62038,699452,895027,2446.0,155222,164478.0,175679,181887,267964,1666713,66.2,70.1,74.3,76.3,95.0,57.6,61.0,64.9,66.7,87.1,55779,240424,318334,576.0,55770,240384,298906,575.0,55690,240257,264245,562.0,10178,86647,82761,258.0,49.5,52.6,63.8,71.8,142359.0,156179.0,5264.0,420.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,44.5
2022-08-03,31,VA2,8524420,626800,4173780,3720240,0,0,0.0,0,0,0,7709452,7709274.0,7709252,7705860,4135511,256214,3984339,3468857,38.0,0,0.0,0,0,0,7709452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233936,1461349,1281932,2.0,233929,1461325,1281887,2.0,233894,1461286,1280552,2.0,76700,831450,613304,1.0,40.2,40.3,46.3,51.3,634743.0,542164.0,21245.0,1.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,49.5
2022-08-03,31,ME,3790050,156400,1497720,2133630,0,281953,295942.0,319853,346006,1328610,3023515,3016815.0,2920553,2761750,971349,144461,1245654,1629288,4105.0,224928,235564.0,246473,252129,340508,3036120,92.8,95.0,95.0,95.0,95.0,80.9,84.9,88.1,89.6,95.0,132456,393722,560570,1009.0,132434,393319,517770,986.0,132373,393250,455034,888.0,24763,136716,133082,355.0,58.0,61.3,71.5,79.1,284468.0,334580.0,10992.0,692.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,40.2
2022-08-03,31,DC,2100305,71900,748380,1278825,0,297599,318044.0,344451,363638,2404660,1644188,1632985.0,1578447,1509811,309797,38663,599898,1003560,2040.0,232971,247279.0,258866,261402,354690,1550097,95.0,95.0,95.0,95.0,95.0,77.7,82.7,85.8,86.0,95.0,40884,187835,318904,675.0,40860,185944,295816,665.0,40836,185838,269486,635.0,2997,46360,38246,175.0,43.6,45.5,58.7,68.0,99089.0,137945.0,1734.0,154.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,58.0
2022-08-03,31,CT,9566125,349700,3723380,5489345,0,268313,282722.0,307994,337091,1517850,7979336,7961334.0,7677035,7145286,2070766,251241,3028551,4698252,1270.0,223806,235293.0,247172,251785,328566,8023346,95.0,95.0,95.0,95.0,95.0,80.5,84.7,88.3,89.2,95.0,232653,969020,1666975,500.0,232569,967290,1542394,497.0,232455,967063,1332780,388.0,22875,250085,358197,106.0,53.3,57.2,67.8,74.7,685402.0,826862.0,18243.0,43.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,43.6
2022-08-03,31,OH,25378555,996900,9540140,14832915,0,217113,230750.0,253768,278546,1240210,18674081,18637322.0,18097758,17114941,5655469,631551,7097887,10923047,21242.0,159756,169457.0,180965,187848,276373,18573648,64.2,68.0,72.0,74.2,93.2,59.1,62.8,66.6,68.7,88.2,556376,2413185,3929969,5588.0,556359,2410323,3691137,5561.0,556092,2409636,3283951,5418.0,91711,815537,895975,2538.0,54.2,57.4,68.9,77.7,1559438.0,2121191.0,60441.0,1088.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,53.3
2022-08-03,31,TN,14081930,522800,5405540,8148590,0,206203,219325.0,241312,264742,1231590,10377508,10367267.0,10140841,9648123,3121304,268121,3977764,6059448,71523.0,151958,161470.0,173776,181386,272986,10210217,63.1,67.0,71.7,74.1,93.1,55.2,58.7,62.9,65.2,85.5,238503,1335999,2178904,13699.0,238442,1335591,2082057,13619.0,238169,1334935,1879279,13424.0,36147,485357,448913,6761.0,46.1,48.5,60.6,70.1,723562.0,983211.0,23002.0,5080.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,54.2
2022-08-03,31,VT,1983090,73300,774620,1134570,0,317808,333323.0,359940,388853,1585980,1490952,1484801.0,1422685,1333062,443386,53899,585185,850975,892.0,238939,249569.0,258224,261393,354598,1467308,95.0,95.0,95.0,95.0,95.0,82.4,86.3,88.3,88.8,95.0,47667,181799,284400,296.0,47653,181212,257500,296.0,47588,181158,223915,277.0,2671,62852,63781,157.0,62.9,66.5,76.1,83.0,136492.0,182145.0,4565.0,21.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,46.1
2022-08-03,31,MP,133630,3600,27420,102410,0,257719,277805.0,315985,370423,3559670,111653,111515.0,102673,90297,9144,1388,15398,94858,9.0,215334,231830.0,242783,250304,243580,111826,88.5,95.0,95.0,95.0,86.8,83.9,90.4,93.2,94.9,83.4,1173,5242,37083,3.0,1173,5235,32983,3.0,1173,5234,27815,3.0,120,504,2506,0.0,50.9,58.9,71.8,77.8,4281.0,17656.0,217.0,0.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,62.9
2022-08-03,31,IL,30030375,1173200,10522740,18331835,0,236985,251829.0,277089,304755,1469750,23644004,23577132.0,22607087,21055710,5812295,682829,8387939,14541555,31020.0,186587,197714.0,208595,213678,284466,23930842,76.9,81.3,85.0,86.3,95.0,69.3,73.6,77.0,78.2,89.5,625635,2840250,5309921,9858.0,625572,2838357,4873413,9806.0,622920,2830528,4239117,9555.0,83973,815077,925876,3868.0,54.3,58.5,71.0,80.0,1894942.0,2818437.0,55873.0,2108.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,50.9
2022-08-03,31,ID,3810690,158700,1493480,2155110,0,213237,228067.0,254826,284621,1311000,2566632,2563394.0,2494702,2349930,776406,89209,971844,1501299,4252.0,143623,153417.0,166824,175517,267109,2594556,62.2,66.3,71.7,74.8,95.0,54.9,58.7,63.5,66.1,88.1,82400,335598,562001,947.0,82389,335371,530482,942.0,82325,335211,466973,934.0,12343,118084,125304,362.0,45.5,48.4,61.7,69.8,187352.0,252677.0,6444.0,154.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,54.3
2022-08-03,31,KS,6714715,257800,2601140,3842575,0,230484,246142.0,273880,303413,1412180,4759954,4748059.0,4581285,4274406,1339339,137373,1816376,2800780,5392.0,163386,174050.0,186862,193144,281677,4887510,73.8,78.5,83.7,86.0,95.0,63.0,67.2,71.9,73.9,94.3,127193,647326,1058349,1137.0,127177,646770,987256,1084.0,127048,646436,860008,978.0,18652,209860,219524,373.0,46.0,49.1,61.2,69.7,356735.0,475033.0,11449.0,355.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,45.5
2022-08-03,31,FM,189000,12800,103540,72660,0,184715,203618.0,238811,283256,3927680,152171,151902.0,131793,114407,9151,13696,92795,45588,92.0,148721,163650.0,166527,171463,190170,153281,71.9,79.0,78.3,78.9,82.6,60.9,67.1,68.4,70.4,76.6,12654,33087,16503,47.0,12646,33085,8344,47.0,12621,33069,1224,47.0,1112,2513,59,2.0,39.7,50.5,58.3,57.8,18499.0,5738.0,510.0,2.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,46.0
2022-08-03,31,MD,17558570,612100,6045760,10889110,0,290432,308926.0,340092,372715,1830170,12814246,12770960.0,12234429,11342726,3009251,367747,4660994,7765591,19910.0,211957,224693.0,236969,240771,313661,12955261,88.4,93.5,95.0,95.0,95.0,76.9,81.7,85.5,86.1,95.0,329062,1544389,2772416,5187.0,328872,1538479,2540093,4988.0,328642,1537752,2185922,4516.0,55452,441785,429761,1344.0,54.0,57.9,69.9,77.8,1018524.0,1454838.0,36343.0,1250.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,39.7
2022-08-03,31,VA,21519385,793600,7708100,13015685,0,252116,267986.0,294505,322404,1583580,17252267,17192393.0,16480343,15335820,4132920,505293,6137720,10597165,11967.0,202123,214101.0,225543,229761,304136,17485439,87.5,92.5,95.0,95.0,95.0,74.3,78.8,82.4,83.2,95.0,459718,2052160,3820996,4575.0,458779,2047623,3513538,4276.0,457214,2041710,3051526,3855.0,73620,601421,619969,1136.0,50.7,54.3,66.2,75.1,1280429.0,1884871.0,45561.0,1109.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,54.0
2022-08-03,31,KY,9771575,388100,4041200,5338375,0,218717,232930.0,256730,282024,1301900,6796916,6787236.0,6607337,6245162,1956861,239944,2786486,3767946,2481.0,152135,161791.0,173596,180246,260719,6874307,67.2,71.4,76.1,78.5,95.0,58.2,61.9,66.2,68.3,87.4,214145,990323,1392057,1902.0,214109,989658,1314345,1884.0,213973,989378,1161500,1782.0,38991,300145,316252,865.0,46.0,48.8,60.7,69.9,532570.0,638957.0,24325.0,240.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,50.7
2022-08-03,31,DD2,6909910,210500,2267440,4425970,0,0,0.0,0,0,0,8498353,8497709.0,8333535,7877426,819329,318143,2762623,5382592,34491.0,0,0.0,0,0,0,8498353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309424,944573,1944085,6946.0,309393,944521,1882532,6793.0,309111,944005,1707761,6579.0,10261,78151,145790,325.0,24.9,25.8,35.3,36.7,273279.0,519480.0,5129.0,1401.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,46.0
2022-08-03,31,NM,4877645,188600,1907200,2779845,0,232620,246864.0,272886,300905,1291730,4154441,4147240.0,3995315,3720549,1135895,120192,1684249,2338952,11016.0,198130,209897.0,223523,229523,300815,4326954,89.9,95.0,95.0,95.0,95.0,72.4,76.8,81.2,82.5,95.0,111144,572483,831880,2578.0,111126,571758,766597,2548.0,110978,571307,651808,2503.0,21446,171336,170966,1184.0,52.0,55.6,65.1,70.6,327809.0,450932.0,11021.0,380.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,24.9
2022-08-03,31,TX,67218465,2650800,24196880,40339285,0,231821,248911.0,278902,311253,1800060,47753595,47697992.0,45661853,41905146,9939643,1537854,17341921,28867667,6139.0,164691,176627.0,189460,194041,266177,46695909,73.9,79.2,84.2,85.3,95.0,61.4,65.9,71.0,72.5,87.0,1344447,6104631,10358860,2088.0,1344133,6103892,9669641,2044.0,1342622,6098975,8202817,1958.0,175612,1540105,1533264,467.0,37.1,40.7,54.2,63.2,3064753.0,3456202.0,94393.0,448.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,52.0
2022-08-03,31,PW,46890,3800,30000,13090,0,217769,230158.0,251488,282759,2353920,49270,49256.0,46584,42928,5330,2356,37718,9031,165.0,228822,241771.0,249847,258868,267570,49645,95.0,95.0,95.0,95.0,94.1,85.0,89.9,92.4,95.0,90.8,2360,12715,3152,81.0,2360,12715,2069,81.0,2360,12715,622,81.0,227,1541,39,2.0,65.5,70.6,80.1,86.9,10843.0,1155.0,2.0,0.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,37.1
2022-08-03,31,MI,23431010,954100,9367520,13108090,0,234618,248726.0,272612,298754,1327230,16476735,16463035.0,15972077,15093484,4881015,469539,6502577,9502225,2384.0,164984,174759.0,185830,192447,276482,16810694,67.7,71.6,75.6,77.8,95.0,60.8,64.4,68.1,70.0,89.2,423953,2202129,3444256,1278.0,423920,2200782,3223839,1253.0,423600,2199996,2865124,1126.0,71419,789494,713460,631.0,55.7,59.2,69.5,77.6,1489556.0,1842397.0,48625.0,189.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,65.5
2022-08-03,31,NH,3917600,184000,1370140,2362260,0,288120,302263.0,326856,354708,1543190,2697251,2692868.0,2614746,2456590,771375,89083,995599,1612360,196.0,198369,207769.0,218156,222425,303854,2707830,90.2,94.3,95.0,95.0,95.0,72.0,75.5,79.0,80.5,95.0,79719,349537,549750,129.0,79707,349166,517599,125.0,79675,349006,460273,116.0,15760,104258,134992,49.0,48.1,50.5,58.1,62.7,195497.0,267484.0,7912.0,46.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,55.7
2022-08-03,31,FL,52029985,2425100,19355320,30235465,0,242251,255827.0,278294,301661,1156910,39035508,39002567.0,38176339,36203674,13019177,1491938,14478465,22909920,154533.0,181749,191772.0,204195,209903,289486,38776091,80.6,85.0,90.1,92.0,95.0,67.9,71.7,76.2,77.8,92.3,1374210,4930391,8243949,44095.0,1373333,4927746,7896721,43131.0,1372347,4926033,7082202,42108.0,215678,1989561,1922722,22443.0,42.2,44.5,56.3,64.2,2599915.0,3440935.0,108984.0,9607.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,48.1
2022-08-03,31,GU,340160,24100,94480,221580,0,201889,222675.0,259039,296969,2117930,370542,370417.0,352685,317617,53053,13599,117001,239548,394.0,219921,242481.0,268577,277288,330322,370890,92.4,95.0,95.0,95.0,95.0,83.6,92.2,95.0,95.0,95.0,11347,40323,89077,169.0,11345,40319,81712,168.0,11336,40299,67366,168.0,645,6851,9219,45.0,50.5,55.6,72.4,79.8,26096.0,43262.0,1777.0,6.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,42.2
2022-08-03,31,BP2,365130,16100,161920,187110,0,0,0.0,0,0,0,328235,328233.0,328233,328233,10944,14174,151108,162921,32.0,0,0.0,0,0,0,328235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13493,55190,68459,0.0,13492,55190,68459,0.0,13492,55190,68459,0.0,196,1809,1724,0.0,37.2,37.2,54.2,70.2,31033.0,19338.0,643.0,22.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,50.5
2022-08-03,31,DE,2598555,100900,1009800,1486555,0,266857,282745.0,309423,337391,1375580,1911044,1907811.0,1849884,1735895,595797,62728,737535,1108349,2401.0,196253,207586.0,220275,225385,315393,1887557,84.9,89.7,94.5,95.0,95.0,70.5,74.7,78.9,80.3,95.0,57641,240505,387835,821.0,57630,240357,363591,814.0,57580,240209,320069,784.0,10055,77186,98381,387.0,48.0,50.9,62.4,71.1,139907.0,184592.0,5281.0,81.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,37.2
2022-08-03,31,ND,1520700,53500,577920,888780,0,199551,214800.0,238636,261338,1268890,1147606,1145254.0,1107030,1046981,320535,39864,424136,683225,375.0,150592,161768.0,173721,179927,267458,1124337,66.7,71.5,76.6,79.0,95.0,56.3,60.6,65.0,67.0,87.5,36776,147129,245441,56.0,36768,147113,230262,56.0,36614,146899,206465,54.0,4391,49266,51231,7.0,44.9,47.7,61.2,70.8,80774.0,109393.0,2528.0,18.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,48.0
2022-08-03,31,NY,49730495,1919600,17641580,30164715,0,255637,271357.0,296487,322396,1508750,40801475,40730014.0,39368693,36936731,9463667,1447121,14772681,24553355,27979.0,209738,222246.0,234712,239456,287113,40839855,91.7,95.0,95.0,95.0,95.0,78.2,83.0,87.0,88.1,94.0,1263962,5079079,8861443,8251.0,1263736,5070552,8256672,7563.0,1262674,5067916,7259821,6771.0,188066,1455933,1451673,2295.0,47.0,50.2,61.2,68.6,2989741.0,4042894.0,118956.0,922.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,44.9
2022-08-03,31,IH2,3223995,110100,1416780,1693315,0,154790,0.0,0,0,0,2333735,2330402.0,2236402,2045128,426621,41703,1083093,1208765,174.0,112047,0.0,0,0,0,2333735,53.7,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,39104,399458,448646,6.0,39077,399294,409437,6.0,39032,399017,332478,6.0,3500,81356,58680,1.0,33.7,36.1,44.7,52.3,139701.0,157136.0,2440.0,119.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,47.0
2022-08-03,31,AS,123210,600,24700,97910,0,259981,285804.0,333749,393202,3758690,112960,112948.0,100541,84113,9104,578,25142,86022,1218.0,238352,262000.0,272343,268431,277730,113428,95.0,95.0,95.0,95.0,95.0,88.9,95.0,95.0,95.0,90.9,588,9520,31411,607.0,588,9519,25497,606.0,587,9497,19156,602.0,29,1216,1722,13.0,57.2,69.6,78.1,78.9,4855.0,19222.0,2.0,0.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,33.7
2022-08-03,31,OR,11119085,464500,4215860,6432325,0,263627,278679.0,304819,331797,1451430,8211432,8193376.0,7911904,7434308,2265395,277755,3067840,4846971,18692.0,194688,205352.0,216897,221842,295713,8210362,79.0,83.2,87.1,88.5,95.0,70.5,74.4,78.2,79.5,92.3,248869,1012685,1705626,6282.0,248866,1012632,1586514,6262.0,247989,1009613,1400018,5893.0,52719,319364,333597,1630.0,55.8,58.8,70.2,78.1,691172.0,942687.0,24446.0,1022.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,57.2
2022-08-03,31,NC,24244920,941100,9198080,14096440,0,231166,245436.0,269822,296126,1384560,17507850,17467867.0,16904357,15885190,4842922,520390,6542718,10443532,1090.0,166931,176830.0,188129,194021,276566,17457568,86.7,91.8,95.0,95.0,95.0,63.1,67.0,71.1,73.0,95.0,489392,2305834,3824409,353.0,489363,2302551,3594139,338.0,487853,2299389,3191718,323.0,55779,802283,825112,74.0,28.4,29.9,36.5,40.2,798945.0,1049590.0,29625.0,95.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,55.8
2022-08-03,31,SD,2088765,92800,830200,1164865,0,236110,253647.0,282992,312896,1375360,1493218,1491305.0,1438183,1348066,449000,42172,580653,870245,148.0,168790,181095.0,194849,201940,295646,1514072,78.6,84.2,90.1,92.7,95.0,63.2,67.8,72.6,74.9,95.0,39735,202941,315959,68.0,39729,202885,293377,67.0,39699,202808,257731,62.0,5075,73945,71347,23.0,43.8,46.8,58.0,65.3,107885.0,133575.0,3053.0,26.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,28.4
2022-08-03,31,PR,7868550,215600,2780320,4872430,0,246378,255787.0,276255,300216,1157730,7430181,7427590.0,7095650,6533059,1862452,153119,2819965,4456745,334.0,232652,241452.0,249119,249262,274029,7443175,95.0,95.0,95.0,95.0,95.0,83.8,87.0,88.7,88.6,90.1,139948,963163,1574326,151.0,139912,963096,1423979,122.0,139782,962749,1218674,82.0,23659,303332,285367,19.0,60.2,63.7,70.1,71.4,637240.0,962450.0,11715.0,27.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,43.8
2022-08-03,31,MH,110680,12600,59300,38780,0,142370,159947.0,192926,232868,2965700,80518,80303.0,71267,62051,3898,3071,58145,19297,5.0,103572,116048.0,124226,130554,104448,80586,49.7,55.5,57.1,58.1,41.5,40.4,45.3,48.9,51.5,37.4,2970,21251,7163,5.0,2966,21241,3835,5.0,2956,21202,320,4.0,123,1262,12,0.0,37.6,46.9,58.0,61.2,11025.0,702.0,77.0,0.0,8,2022,Wednesday,2022-08,False,3,215,3,31,summer,Normal day,False,False,60.2
